id,duration,text_raw,cleaned_text
12840,8.94,همچنین هر یک از جناح‌های قدرت در رقابت با یکدیگر هر امکانی را که در دست دارد تا آخرین درجه به کار خواهد بست.,همچنین هر یک از جناح‌های قدرت در رقابت با یکدیگر هر امکانی را که در دست دارد تا آخرین درجه به کار خواهد بست.
27642,4.02,رفت و آمد عمومی به ایران به مدت دو هفته برقرار نیست.,رفت و آمد عمومی به ایران به مدت دو هفته برقرار نیست.
15835,6.72,آب و هوای گرم و شرجی این جزیره در تابستان‌ها بسیار سخت و طاقت‌فرساست.,آب و هوای گرم و شرجی این جزیره در تابستان‌ها بسیار سخت و طاقت‌فرساست.
16238,6.3,مطمئنا ما ظرفیت زیادی برای تغییر داریم ولی هشتاد سال فرصت زیادی نیست.,مطمینا ما ظرفیت زیادی برای تغییر داریم ولی هشتاد سال فرصت زیادی نیست.
27822,2.7,اما چیزی تغییر کرده بود.,اما چیزی تغییر کرده بود.
19915,7.8075,در نشستی بین‌المللی، تلاش‌ها برای مبارزه با گروه‌های تروریستی مورد بررسی قرار گرفت.,در نشستی بین‌المللی، تلاش‌ها برای مبارزه با گروه‌های تروریستی مورد بررسی قرار گرفت.
35418,3.36,تغییر آسون نیست.,تغییر آسون نیست.
4217,2.52,تسبیح در دست,تسبیح در دست
27236,3.733375,مامان گفت باید رسم‌ها به‌جا آورده بشن.,مامان گفت باید رسم‌ها به‌جا آورده بشن.
8588,3.66,هیچ‌وقت توی مدرسه تا اونجا پیش نرفتم.,هیچ‌وقت توی مدرسه تا اونجا پیش نرفتم.
13645,8.04,شاعران ایرانی نه‌تنها بر ادبیات بلکه بر تاریخ، سیاست و جامعه نیز تاثیر گذاشته‌اند.,شاعران ایرانی نه‌تنها بر ادبیات بلکه بر تاریخ، سیاست و جامعه نیز تاثیر گذاشته‌اند.
20083,3.655,تو راه یه راننده کامیون سوارم کرد.,تو راه یه راننده کامیون سوارم کرد.
20292,2.58,مثل ندیده‌ها,مثل ندیده‌ها
32427,5.94,دفاع از حقوق ملت مظلوم فلسطین از اولویت‌های سیاست‌خارجی قطر است.,دفاع از حقوق ملت مظلوم فلسطین از اولویت‌های سیاست‌خارجی قطر است.
35666,5.82,یازده سال از زندگی‌ام را صرف مطالعه کیمیاگری کردم.,یازده سال از زندگی‌ام را صرف مطالعه کیمیاگری کردم.
6359,4.2,برو جای تو اینجا نیس سهراب گناه داره,برو جای تو اینجا نیس سهراب گناه داره
6569,5.1,همین تجربه باعث شد بعدها وارد رشته مدیریت شیلات شود.,همین تجربه باعث شد بعدها وارد رشته مدیریت شیلات شود.
19480,3.029375,اصفهان چه مظلوم واقع‌شده تو این دو سه روز جدی,اصفهان چه مظلوم واقع‌شده تو این دو سه روز جدی
21445,5.76,آن‌چه اینک برایمان باقی‌مانده سرافکندگی و شرمساری و خجالت است.,آن‌چه اینک برایمان باقی‌مانده سرافکندگی و شرمساری و خجالت است.
7287,4.38,اما من همیشه باور داشتم باید برای آینده‌ای بهتر بجنگم.,اما من همیشه باور داشتم باید برای آینده‌ای بهتر بجنگم.
30554,3.12,این سایت رسمی!,این سایت رسمی!
28429,2.581375,اصلا یه وضعی,اصلا یه وضعی
5531,5.504,این شد که فرزاد رفت تا با مشورت رئیس قطار راه حلی بیابد.,این شد که فرزاد رفت تا با مشورت رییس قطار راه حلی بیابد.
4283,6.72,شما خبر ندارید که در دوروبرتان انبوهی از مردم بدبخت هستند.,شما خبر ندارید که در دوروبرتان انبوهی از مردم بدبخت هستند.
8556,6.48,تغییر در این روابط ممکن است با مقاومت زیادی روبه‌رو شود یا اصلا ناممکن باشد.,تغییر در این روابط ممکن است با مقاومت زیادی روبه‌رو شود یا اصلا ناممکن باشد.
16941,10.14,پژوهش‌‌ها نشان داده‌اند که چندزبانه بودن می‌تواند احتمال بروز بیماری‌هایی مانند آلزایمر را کاهش دهد یا شروع آن را به تأخیر بیندازد.,پژوهش‌‌ها نشان داده‌اند که چندزبانه بودن می‌تواند احتمال بروز بیماری‌هایی مانند آلزایمر را کاهش دهد یا شروع آن را به تاخیر بیندازد.
35678,3.36,پیراهن طرح‌داری به رنگ سبز جیغ,پیراهن طرح‌داری به رنگ سبز جیغ
33119,2.2475,علی‌آقا چیزی نگفت.,علی‌آقا چیزی نگفت.
32709,7.02,یاد اون لحظه‌ای که یکی بعد از روزها درد، یه لبخند کوچیک می‌زنه و می‌گه خدا خیرت بده.,یاد اون لحظه‌ای که یکی بعد از روزها درد، یه لبخند کوچیک می‌زنه و می‌گه خدا خیرت بده.
5668,4.38,به نظر شمس هم مولانا سفید بوده!,به نظر شمس هم مولانا سفید بوده!
3984,8.82,این کشور میان آسیا و اروپا پل زده و در نتیجه ترکیبی پیچیده از فرهنگ‌ها، ادیان و جریان‌های سیاسی را در خود جای داده است.,این کشور میان آسیا و اروپا پل زده و در نتیجه ترکیبی پیچیده از فرهنگ‌ها، ادیان و جریان‌های سیاسی را در خود جای داده است.
7197,6.12,مادرها و زن‌ها نباید اجازه بدهند کسی ترسشان را ببیند.,مادرها و زن‌ها نباید اجازه بدهند کسی ترسشان را ببیند.
23732,4.14,باشگاه امروز بیانیه داد با مربی ایرانی ادامه می‌دیم,باشگاه امروز بیانیه داد با مربی ایرانی ادامه می‌دیم
25078,6.12,دیدم بیچاره فکر می‌کنه باعث مرگ من شده و درد من بیخودی به اون منتقل می‌شه.,دیدم بیچاره فکر می‌کنه باعث مرگ من شده و درد من بیخودی به اون منتقل می‌شه.
23238,2.58,گل زیبا و معطر,گل زیبا و معطر
20868,7.08,این سیاست‌های اتحادیه اروپاست که قیمت انرژی را افزایش می‌دهد.,این سیاست‌های اتحادیه اروپاست که قیمت انرژی را افزایش می‌دهد.
15733,4.74,دنیا روز به‌روز در حال تغییره و صنعت‌ها هم همینطور.,دنیا روز به‌روز در حال تغییره و صنعت‌ها هم همینطور.
401,2.7,ناپدری‌اش مخالف بود.,ناپدری‌اش مخالف بود.
12646,6.24,همه می‌گفتند: اگر بهترین غذای شیراز را می‌خواهی، به رستوران سامان برو.,همه می‌گفتند: اگر بهترین غذای شیراز را می‌خواهی، به رستوران سامان برو.
29162,2.16,بستن پرونده,بستن پرونده
23681,7.38,صادق رحیمی، معاون قضایی قوه‌قضاییه جمهوری‌اسلامی,صادق رحیمی، معاون قضایی قوه‌قضاییه جمهوری‌اسلامی
4548,8.88,در حقیقت داستان ایران بدون اشاره به زنان تاثیرگذار آن روایت کاملی نخواهد بود.,در حقیقت داستان ایران بدون اشاره به زنان تاثیرگذار آن روایت کاملی نخواهد بود.
39102,2.0525,باورت می‌شه لیلی؟,باورت می‌شه لیلی؟
34481,3.9,فقط ۵ مدرک پلمپ می‌شود.,فقط پنج مدرک پلمپ می‌شود.
39181,2.6075,کار واجب دارین صداش کنم؟,کار واجب دارین صداش کنم؟
810,4.02,بیش از این اراجیف نبافم.,بیش از این اراجیف نبافم.
18257,6.9,او در سال ۱۳۱۹ در مشهد به دنیا آمد و از جوانی به فراگیری ردیف آوازی پرداخت.,او در سال یک هزار و سیصد و نوزده در مشهد به دنیا آمد و از جوانی به فراگیری ردیف آوازی پرداخت.
11153,3.3,قرار شد اگه نرسید خودمم کمکش کنم.,قرار شد اگه نرسید خودمم کمکش کنم.
6914,8.16,ایران نیز برای آینده‌ای پایدار باید هرچه بیشتر به سمت کشاورزی مدرن حرکت کند.,ایران نیز برای آینده‌ای پایدار باید هرچه بیشتر به سمت کشاورزی مدرن حرکت کند.
35540,5.34,و حرف‌هایشان حتی برای بدترین فکرها توجیه خوبی است.,و حرف‌هایشان حتی برای بدترین فکرها توجیه خوبی است.
9516,7.68,اما واژه‌دان شما که خالی باشد، قدرت نوشتن نخواهید داشت چه منظورتان مفهومی انتزاعی باشد و چه مثالی عینی!,اما واژه‌دان شما که خالی باشد، قدرت نوشتن نخواهید داشت چه منظورتان مفهومی انتزاعی باشد و چه مثالی عینی!
36034,5.58,می‌خواستم از پزشکی برم دندونپزشکی، اومدم باهات مشورت کردم.,می‌خواستم از پزشکی برم دندونپزشکی، اومدم باهات مشورت کردم.
20370,7.5,سالمندی و افزایش جمعیت مسن یکی‌از جدی‌ترین چالش‌های اجتماعی، اقتصادی و بهداشتی در جهان امروز است.,سالمندی و افزایش جمعیت مسن یکی‌از جدی‌ترین چالش‌های اجتماعی، اقتصادی و بهداشتی در جهان امروز است.
25093,5.4,کتاب فارسی پر از داستان‌های جالب بود و ما با علاقه آن را خواندیم.,کتاب فارسی پر از داستان‌های جالب بود و ما با علاقه آن را خواندیم.
39587,6.48,دین‌مداری می‌تواند به تقویت ارزش‌های اخلاقی در جامعه کمک کند.,دین‌مداری می‌تواند به تقویت ارزش‌های اخلاقی در جامعه کمک کند.
13967,7.26,در کلاس، معلم دوستانه دانش‌آموزان را راهنمایی می‌کرد تا در دروس خود پیشرفت کنند.,در کلاس، معلم دوستانه دانش‌آموزان را راهنمایی می‌کرد تا در دروس خود پیشرفت کنند.
24910,13.68,ایران با تولید بیش از ۹۰ درصد زعفران دنیا، نه‌تنها بزرگ‌ترین تولیدکننده بلکه مهد تاریخی و فرهنگی این محصول به شمار می‌آید.,ایران با تولید بیش از نود درصد زعفران دنیا، نه‌تنها بزرگ‌ترین تولیدکننده بلکه مهد تاریخی و فرهنگی این محصول به شمار می‌آید.
28260,11.46,افسانه‌ای که به ما می‌آموزد گاهی باید به چیزهایی که دیگران نمی‌بینند، ایمان داشت و گاهی باید مثل یک برگ پاییزی، شجاعت رها شدن را داشته باشیم.,افسانه‌ای که به ما می‌آموزد گاهی باید به چیزهایی که دیگران نمی‌بینند، ایمان داشت و گاهی باید مثل یک برگ پاییزی، شجاعت رها شدن را داشته باشیم.
22352,4.5675,آها عذر میخوام متوجه نشدم برای همراهه,آها عذر میخوام متوجه نشدم برای همراهه
29568,6.54,طالبانی شدن ایران با قدرت گرفتن سعید جلیلی,طالبانی شدن ایران با قدرت گرفتن سعید جلیلی
7840,3.6,همیشه تنها بود و با خودش حرف می‌زد.,همیشه تنها بود و با خودش حرف می‌زد.
28770,2.133375,چی می‌گفت,چی می‌گفت
16021,9.2775,جامعه زرتشتی در ایران کوچک‌تر از گذشته است، اما همچنان نقش خود را در حفظ میراث باستانی کشور ایفا می‌کند.,جامعه زرتشتی در ایران کوچک‌تر از گذشته است، اما همچنان نقش خود را در حفظ میراث باستانی کشور ایفا می‌کند.
23057,3.66,هیشکی نمی‌دونه فردا قراره چی بشه!,هیشکی نمی‌دونه فردا قراره چی بشه!
18016,4.949375,احراز صلاحیت شده توسط شورای نگهبان رهبری,احراز صلاحیت شده توسط شورای نگهبان رهبری
292,7.74,ماجرا مسخره کردن انتخاب دیگران یا رای دادن یا یقه‌گیری نیست.,ماجرا مسخره کردن انتخاب دیگران یا رای دادن یا یقه‌گیری نیست.
15492,4.8,او احساس می‌کرد که دریا چیزی برای گفتن دارد.,او احساس می‌کرد که دریا چیزی برای گفتن دارد.
38626,10.62,اینکه اکنون با میثاق یا تفاهم‌نامه خاصی زندگی می‌کنید به این معنی نیست که نمی‌توانید یا نباید تغییر کنید.,اینکه اکنون با میثاق یا تفاهم‌نامه خاصی زندگی می‌کنید به این معنی نیست که نمی‌توانید یا نباید تغییر کنید.
18061,4.9066875,یکی‌از زیباترین باغ‌های ایرانی که در لیست میراث جهانی یونسکو ثبت شده است.,یکی‌از زیباترین باغ‌های ایرانی که در لیست میراث جهانی یونسکو ثبت شده است.
31108,8.1,با تمام ظرفیت در کنار مناطق زلزله دیده استان هرمزگان هستیم.,با تمام ظرفیت در کنار مناطق زلزله دیده استان هرمزگان هستیم.
20600,7.8,وحید امیری برای مذاکره دقایقی قبل وارد باشگاه پرسپولیس شد.,وحید امیری برای مذاکره دقایقی قبل وارد باشگاه پرسپولیس شد.
29538,9.06,محمد باقر قالیباف سیاستمدار و مدیر اجرایی است که در دوره‌های مختلف در حوزه‌های شهری، امنیتی و قانون‌گذاری فعالیت داشته است.,محمد باقر قالیباف سیاستمدار و مدیر اجرایی است که در دوره‌های مختلف در حوزه‌های شهری، امنیتی و قانون‌گذاری فعالیت داشته است.
39178,2.4746875,چون تعداد بالاست,چون تعداد بالاست
36198,3.2475,نمی‌دونم چقدر فاند می‌ده.,نمی‌دونم چقدر فاند می‌ده.
7463,8.1,مشکلات روانی بخشی از واقعیت زندگی انسان هستند و هر فرد در دوره‌ای از زندگی ممکن است با آن‌ها روبه‌رو شود.,مشکلات روانی بخشی از واقعیت زندگی انسان هستند و هر فرد در دوره‌ای از زندگی ممکن است با آن‌ها روبه‌رو شود.
27417,4.44,بدون لیبرالیسم، دموکراسی امکان‌پذیر نیست.,بدون لیبرالیسم، دموکراسی امکان‌پذیر نیست.
13719,3.84,بدانید که دست به هر کاری می‌توانید بزنید.,بدانید که دست به هر کاری می‌توانید بزنید.
3740,15.48,گوهر خیراندیش با توانایی در نقش‌های اجتماعی، خانوادگی و حتی درام‌های سنگین، یکی‌از ستون‌های بازیگری زن در سینمای ایران بوده و در طول دهه‌ها حضورش، آثار بسیاری را به یادگار گذاشته است.,گوهر خیراندیش با توانایی در نقش‌های اجتماعی، خانوادگی و حتی درام‌های سنگین، یکی‌از ستون‌های بازیگری زن در سینمای ایران بوده و در طول دهه‌ها حضورش، آثار بسیاری را به یادگار گذاشته است.
33767,4.14,چه حسی دارد اگر با خود مهربان‌تر باشید؟,چه حسی دارد اگر با خود مهربان‌تر باشید؟
7221,6.0,می‌تونی خودت بشینی اون رو بسازی و اگه خوب باشه، کلی پول دربیاری!,می‌تونی خودت بشینی اون رو بسازی و اگه خوب باشه، کلی پول دربیاری!
33169,2.944,واسش اتفاقی نیافتاده,واسش اتفاقی نیافتاده
14606,9.42,اما می‌دانم که هر بخشی از کاری که انجام داده‌ام بخشی از زندگی مردم را بهتر کرده است.,اما می‌دانم که هر بخشی از کاری که انجام داده‌ام بخشی از زندگی مردم را بهتر کرده است.
38431,7.26,مثلا یه باگ پیدا می‌کنی که نمی‌دونی از کجا اومده، کلی تحقیق و تلاش می‌کنی تا بفهمی چی به چیه.,مثلا یه باگ پیدا می‌کنی که نمی‌دونی از کجا اومده، کلی تحقیق و تلاش می‌کنی تا بفهمی چی به چیه.
6992,5.52,یکی‌از مهم‌ترین عوامل تصادفات جاده‌ای، خطای انسانی است.,یکی‌از مهم‌ترین عوامل تصادفات جاده‌ای، خطای انسانی است.
1997,4.5,آنچه می‌خواهید بگویید و شیوه گفتنش را بنویسید.,آنچه می‌خواهید بگویید و شیوه گفتنش را بنویسید.
21064,1.98,خبرش درسته؟,خبرش درسته؟
19804,3.845,دیروز قرارداد رو که امضاء‌شده بود، گرفتم آوردم خونه.,دیروز قرارداد رو که امضاء‌شده بود، گرفتم آوردم خونه.
16233,10.709375,ایران و روسیه را هم دور می‌زند و این دو کشور را به کریدور زنگزور وابسته و کریدور میانی را هم تقویت و مقرون‌به‌صرفه‌تر می‌کند.,ایران و روسیه را هم دور می‌زند و این دو کشور را به کریدور زنگزور وابسته و کریدور میانی را هم تقویت و مقرون‌به‌صرفه‌تر می‌کند.
31946,10.496,حتی اونی که هیچ‌وقت گوش نمی‌ده، اونی که همیشه آخر کلاس می‌شینه و ادا درمی‌اره، اونی که انگار هیچ‌وقت علاقه‌ای به ادبیات نداشته.,حتی اونی که هیچ‌وقت گوش نمی‌ده، اونی که همیشه آخر کلاس می‌شینه و ادا درمی‌اره، اونی که انگار هیچ‌وقت علاقه‌ای به ادبیات نداشته.
34046,6.5075,به‌خاطر رفتارای نامناسبش از مدیریت فروشگاه برکنارش کردن.,به‌خاطر رفتارای نامناسبش از مدیریت فروشگاه برکنارش کردن.
21879,3.12,یا می‌پرسن خوب خوابیدم یا نه.,یا می‌پرسن خوب خوابیدم یا نه.
21849,5.255,جو تو لندن سنگینه، شکاف‌ها عمیق.,جو تو لندن سنگینه، شکاف‌ها عمیق.
7020,4.352,مبادا دچار خونرویزی مغزی شده باشم.,مبادا دچار خونرویزی مغزی شده باشم.
23850,5.88,خاک عالم برسرتون ۳۰۰ هزار تومان اخه چی فکر کردن گداییم که دادن,خاک عالم برسرتون سیصد هزار تومان اخه چی فکر کردن گداییم که دادن
38858,4.9066875,نمی‌شد لمسش کرد اما می‌دونستم واقعا ازم توقع دیگه‌ای داشتن.,نمی‌شد لمسش کرد اما می‌دونستم واقعا ازم توقع دیگه‌ای داشتن.
26750,2.28,چون درخواست دادن,چون درخواست دادن
19129,6.9,جملات انتسابی به حجت‌الاسلام ناطق‌نوری و روحانی از اساس کذب بوده است.,جملات انتسابی به حجت‌الاسلام ناطق‌نوری و روحانی از اساس کذب بوده است.
12474,4.98,دفاتر پخش‌های زنجیره‌ای گفتند که به پروانه استاندارد نیاز است.,دفاتر پخش‌های زنجیره‌ای گفتند که به پروانه استاندارد نیاز است.
18322,3.78,یادگیری مدیریت پروژه‌های بزرگ,یادگیری مدیریت پروژه‌های بزرگ
22346,3.7625,لبخند گوشۀ لبش را دندان می‌زد.,لبخند گوشۀ لبش را دندان می‌زد.
31300,5.04,وقتی بزرگ شد، تصمیم گرفت راه پدرش را ادامه دهد.,وقتی بزرگ شد، تصمیم گرفت راه پدرش را ادامه دهد.
27488,3.9925,دارم لحظه‌شماری می‌کنم واسه شروع کنسرت!,دارم لحظه‌شماری می‌کنم واسه شروع کنسرت!
3014,7.62,برای حفظ محیط‌زیست، کاهش یا تقلیل مصرف پلاستیک بسیار اهمیت دارد.,برای حفظ محیط‌زیست، کاهش یا تقلیل مصرف پلاستیک بسیار اهمیت دارد.
3344,6.06,آب رکنی از چشمه‌های معروف شیراز است که درگذشته محل تامین آب شهر بوده است.,آب رکنی از چشمه‌های معروف شیراز است که درگذشته محل تامین آب شهر بوده است.
36712,18.0,متن آن به زبان اکدی و خط میخی بر روی استوانه‌ای کوچک حک شده و دربردارنده اصولی است که در زمان خود مفاهیمی بی‌سابقه درباره آزادی، عدالت و احترام به باورهای مردمان مختلف به شمار می‌آمد.,متن آن به زبان اکدی و خط میخی بر روی استوانه‌ای کوچک حک شده و دربردارنده اصولی است که در زمان خود مفاهیمی بی‌سابقه درباره آزادی، عدالت و احترام به باورهای مردمان مختلف به شمار می‌آمد.
34808,4.8,اصلا الکل رو با هیچ دارویی نخورید.,اصلا الکل رو با هیچ دارویی نخورید.
15773,2.7,به تخم مرغای یخچالمون!,به تخم مرغای یخچالمون!
34451,17.46,کودتای ۲۸ مرداد نه‌تنها سرنوشت ایران را تغییر داد، بلکه آغازگر دور تازه‌ای از نفوذ مستقیم آمریکا در سیاست ایران و استبداد سلطنتی محمدرضاشاه شد.,کودتای بیست و هشت مرداد نه‌تنها سرنوشت ایران را تغییر داد، بلکه آغازگر دور تازه‌ای از نفوذ مستقیم آمریکا در سیاست ایران و استبداد سلطنتی محمدرضاشاه شد.
31245,8.94,مقرر شد علاوه بر کشتی حامل پرچم جمهوری‌اسلامی ایران، از دو کشتی یونانی نیز بطور همزمان رفع توقیف شود.,مقرر شد علاوه بر کشتی حامل پرچم جمهوری‌اسلامی ایران، از دو کشتی یونانی نیز بطور همزمان رفع توقیف شود.
10759,4.26,خیلی خوبی که عزیزم و البته مسئولیت‌پذیر و مهربون,خیلی خوبی که عزیزم و البته مسیولیت‌پذیر و مهربون
37902,3.2675,به این ایرانی افتخار می‌کنم,به این ایرانی افتخار می‌کنم
36666,9.06,و خیانتی خطیر به فرهنگ و فضیلت خواهد رفت و انحطاطی ستبر و سهمگین قلب دیانت و روحانیت را نشانه خواهد گرفت.,و خیانتی خطیر به فرهنگ و فضیلت خواهد رفت و انحطاطی ستبر و سهمگین قلب دیانت و روحانیت را نشانه خواهد گرفت.
11981,14.28,این ذرات می‌توانند منشأ طبیعی یا انسانی داشته باشند و به دلیل اندازه کوچک خود، برای مدت طولانی در هوا باقی بمانند و با جریان باد مسافت‌های طولانی را طی کنند.,این ذرات می‌توانند منشا طبیعی یا انسانی داشته باشند و به دلیل اندازه کوچک خود، برای مدت طولانی در هوا باقی بمانند و با جریان باد مسافت‌های طولانی را طی کنند.
5908,6.125,خود دولت سرطانو انداخته به جون ملت اینجوری با جون مردم تجارت می‌کنه!,خود دولت سرطانو انداخته به جون ملت اینجوری با جون مردم تجارت می‌کنه!
15811,13.0075,حبیب‌الله عسگراولادی، محمدنبی حبیبی، اسدالله بادامچیان و سیدمهدی بهادری از چهره‌های شاخص این جمعیت بودند.,حبیب‌الله عسگراولادی، محمدنبی حبیبی، اسدالله بادامچیان و سیدمهدی بهادری از چهره‌های شاخص این جمعیت بودند.
14497,6.72,عادات تکراری و روزمره‌ای داشته باشید که مجبور به انجامشان هستید.,عادات تکراری و روزمره‌ای داشته باشید که مجبور به انجامشان هستید.
6122,5.1,این شرایط زمینه را برای بلند شدن ذرات خاک فراهم می‌کند.,این شرایط زمینه را برای بلند شدن ذرات خاک فراهم می‌کند.
26202,4.2,خانم معلم به‌خاطر خط خوبم بهم آفرین گفت.,خانم معلم به‌خاطر خط خوبم بهم آفرین گفت.
13734,6.06,بابا همین طوری هم اقتصاد پدر ما رو درآورده ول‌کن ما حریف دنیا نیستیم.,بابا همین طوری هم اقتصاد پدر ما رو درآورده ول‌کن ما حریف دنیا نیستیم.
26192,2.64,به‌خاطر لمس زندگی.,به‌خاطر لمس زندگی.
14272,10.2826875,این فرصت بسیار مناسبی برای مالکین موتورسیکلت‌های توقیفی است که تاکنون فرصت مراجعه و تحویل موتور خود را پیدا نکرده‌اند.,این فرصت بسیار مناسبی برای مالکین موتورسیکلت‌های توقیفی است که تاکنون فرصت مراجعه و تحویل موتور خود را پیدا نکرده‌اند.
5050,3.12,پدرم برایم یک کتاب هدیه آورد.,پدرم برایم یک کتاب هدیه آورد.
21216,7.02,بعد سرم را بالا بگیرم و به خودم بنازم که کاری کردم کارستان!,بعد سرم را بالا بگیرم و به خودم بنازم که کاری کردم کارستان!
20584,5.7,کسی انگلیسیش نسبتا خوب باشه می‌تونه المانی رو خوب یاد بگیره.,کسی انگلیسیش نسبتا خوب باشه می‌تونه المانی رو خوب یاد بگیره.
29940,3.48,اوکیه,اوکیه
7708,2.816,عرق شرم بر چهره‌اش نشست.,عرق شرم بر چهره‌اش نشست.
5682,2.1,مشتق خوندم,مشتق خوندم
25492,4.4586875,آنها به دنبال رهایی و آزادی از دست ارباب‌ها هستند.,آنها به دنبال رهایی و آزادی از دست ارباب‌ها هستند.
16295,3.12,اونجا هر تغییری ممکنه بدن.,اونجا هر تغییری ممکنه بدن.
32954,2.82,به‌خاطر سن یا معلولیت,به‌خاطر سن یا معلولیت
29963,5.4,شیشه پنجره پس از بارش باران، به‌گونه‌ای بلوری و شفاف می‌درخشید.,شیشه پنجره پس از بارش باران، به‌گونه‌ای بلوری و شفاف می‌درخشید.
38734,6.36,این ساختار ذهنی، تماشاگر را درون ذهن‌هامون فرومی‌برد.,این ساختار ذهنی، تماشاگر را درون ذهن‌هامون فرومی‌برد.
17155,3.48,رنج دوران کودکی‌تان,رنج دوران کودکی‌تان
33407,5.28,وقتی دوباره از حادثه حرف زدند، داغ دلش تازه شد.,وقتی دوباره از حادثه حرف زدند، داغ دلش تازه شد.
30806,5.22,سیل به شیراز رسید و معابر این شهر به زیر آب رفت.,سیل به شیراز رسید و معابر این شهر به زیر آب رفت.
35412,2.1,چرا این جوری نگاهم می‌کنی؟,چرا این جوری نگاهم می‌کنی؟
7991,4.68,من می‌شنیدم کیه اهل جهنم که خونه‌ش تو بهشته؟,من می‌شنیدم کیه اهل جهنم که خونه‌ش تو بهشته؟
34305,2.7,پنجره مخفی,پنجره مخفی
11597,4.32,با کلی وعده و وعید سرش را شیره مالید.,با کلی وعده و وعید سرش را شیره مالید.
22008,3.42,اولین بار بود تا آخر گوش کردم.,اولین بار بود تا آخر گوش کردم.
38349,6.12,تو خونه بیشتر استراحت می‌کنی یا هی دنبال کارای عقب‌افتاده‌ای؟,تو خونه بیشتر استراحت می‌کنی یا هی دنبال کارای عقب‌افتاده‌ای؟
23013,6.78,مشکلاتی که باید برای آن‌ها آماده شوید تا واکنش افراطی نشان ندهید.,مشکلاتی که باید برای آن‌ها آماده شوید تا واکنش افراطی نشان ندهید.
31097,3.12,دست می‌کشید به موهام.,دست می‌کشید به موهام.
26839,6.72,حسین تو دبیرستان سریع بدنام شد چون همیشه سر کلاس شلوغ می‌کرد.,حسین تو دبیرستان سریع بدنام شد چون همیشه سر کلاس شلوغ می‌کرد.
1818,4.08,کلاغ لنگ روی قبر پیرمرد راه می‌رفت.,کلاغ لنگ روی قبر پیرمرد راه می‌رفت.
22053,7.32,مواضع ایران به خوبی تبیین و برخی نکات مورد توجه قرار گرفت.,مواضع ایران به خوبی تبیین و برخی نکات مورد توجه قرار گرفت.
28658,4.86,فک کنم مجبور شم آدم استخدام کنم به‌زودی,فک کنم مجبور شم آدم استخدام کنم به‌زودی
5865,5.34,علی عاشق شنیدن دربارۀ طبیعت بود و کلی سوال می‌پرسید.,علی عاشق شنیدن دربارۀ طبیعت بود و کلی سوال می‌پرسید.
28304,4.02,رب گوجه‌فرنگی را اضافه کنید و کمی تفت دهید.,رب گوجه‌فرنگی را اضافه کنید و کمی تفت دهید.
36850,4.86,سوخت صنایع قطع نشده بلکه از گاز به سوخت مایع تبدیل شده است.,سوخت صنایع قطع نشده بلکه از گاز به سوخت مایع تبدیل شده است.
1321,2.04,درجا وارد شدی؟,درجا وارد شدی؟
747,2.94,عزیزم سلام به روی ماهت.,عزیزم سلام به روی ماهت.
29350,3.84,در جمع زائران و مجاوران حرم مطهر رضوی,در جمع زایران و مجاوران حرم مطهر رضوی
24472,4.26,ولی می‌دانست چطور با آن وضعیت زندگی می‌کنند.,ولی می‌دانست چطور با آن وضعیت زندگی می‌کنند.
7884,4.14,تو موبایل اصلا درست در نمیاد,تو موبایل اصلا درست در نمیاد
22102,8.1,هر دو درون راهرویی سنگی افتادند که با نور آبی مرموزی روشن شده بود.,هر دو درون راهرویی سنگی افتادند که با نور آبی مرموزی روشن شده بود.
14070,8.2975,بعدش نیروی انتظامی میاد طرف رو میگره و بدون محاکمه همونجا مجبورش می‌کنه که بگه غلط کرده!,بعدش نیروی انتظامی میاد طرف رو میگره و بدون محاکمه همونجا مجبورش می‌کنه که بگه غلط کرده!
23007,5.94,وسواس فکری می‌تواند روابط فردی، شغلی و خانوادگی را تحت‌تأثیر قرار دهد.,وسواس فکری می‌تواند روابط فردی، شغلی و خانوادگی را تحت‌تاثیر قرار دهد.
23028,3.24,چند قطره اشک مژه‌های او را خیس کرد.,چند قطره اشک مژه‌های او را خیس کرد.
26631,4.928,یا فقط تو گیت منتظر می‌مونیم خودشون بار رو جابجا می‌کنن؟,یا فقط تو گیت منتظر می‌مونیم خودشون بار رو جابجا می‌کنن؟
18642,4.98,به راحتی به شخص اول مملکت که رئیس‌جمهور باشد تهمت بزنیم,به راحتی به شخص اول مملکت که رییس‌جمهور باشد تهمت بزنیم
1921,9.0,در این صورت می‌توانید مهارت انتخاب زمان و مکان مناسب بهره‌گیری عینی از آن را گسترش دهید.,در این صورت می‌توانید مهارت انتخاب زمان و مکان مناسب بهره‌گیری عینی از آن را گسترش دهید.
26987,3.6,چشماشو کم‌کم باز کرد.,چشماشو کم‌کم باز کرد.
2467,4.14,البته هرکی هوادار واقعی هست فردا تو خونه نمونه,البته هرکی هوادار واقعی هست فردا تو خونه نمونه
10838,2.76,یکی پیدا شه هودی هامو بدم بپوشه,یکی پیدا شه هودی هامو بدم بپوشه
35500,2.1,تا این اندازه شدنی!,تا این اندازه شدنی!
3268,1.5,نفهمیدم,نفهمیدم
2873,2.82,آقای ساعت‌ساز,آقای ساعت‌ساز
32313,4.032,بدون لیبرالیسم، دموکراسی امکان‌پذیر نیست.,بدون لیبرالیسم، دموکراسی امکان‌پذیر نیست.
